ProfileID,ProfileID2,DateFavorited
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,B1605F24733C271198AD6BF3E061524CB23AD1F4,2018-01-1608:33:49.990000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,1FE7C43A329A70A00C9408B3302A43CE10F6397D,2018-01-1608:34:16.507000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,32FFD2E47E6F8DD0C7AA9D77F64FE547E6623AB4,2018-01-1608:36:54.240000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,04B4ABF5A385D9C886BEC124A627B57796201A0E,2018-01-1608:27:25.297000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,2D4F13D3E7C277345BF730722415F0582F5FCD8E,2018-01-1608:30:34.707000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,9F2276A40BE8E4D2DE4AFD818D6C3C8F1D8AADC0,2018-01-1608:44:43.690000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,0BD1832C9EC646DBEEB26E365CD67CA0A37BE859,2018-01-1608:25:44.697000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,7A827ABED8C898E184456C96AA6ADC32E9CCBBD5,2018-01-1608:31:58.660000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,098504F593BC2441FEE377D23D6A8AA3F611C19A,2018-01-1608:25:28.023000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,B7479AF6621A76A8554FA1E09CA0B0ADBEC65415,2018-01-1608:30:16.687000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,B1326CB7DC06F6353567F6B35FB99395AAA7589B,2018-01-1608:36:06.547000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,667BFFC29E05224731259B97CB57C44EC0604D52,2018-01-1608:33:53.583000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,5A36DACEF4BF0EED7E54A8D34F624C5A7CE6E7D7,2018-01-1608:31:13.040000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,75513117A036CBD30B03886D09A6B45E04F6BDF1,2018-01-1608:33:16.970000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,57FB5F9501991EA39C959658BBDEB0126C55D97C,2018-01-1608:33:31.377000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,36EA76313F5956E573CBE182E95BACC97BABDD31,2018-01-1608:30:44.877000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,3377B9C01F2C4E245405BB3A00AC59064CDEDEBE,2018-01-1608:26:56.577000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,FE93B515ED2BD9541FEE07C9D7D29DEF56D29F1D,2018-01-1608:29:02.307000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,6832E777FFB0BBFC5FD54E6FAFF17E4F40F7F3CB,2018-01-1608:32:03.457000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,CF006DB236A64BCC085EAD110008822191B1A27A,2018-01-1608:30:58.863000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,5ADA5B3B47431393FD10FAA79053CF080367767D,2018-01-1608:37:04.740000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,DEFF8BBCF1AB4C9A078BBEDDE6E130CA1D2C588E,2018-01-1608:33:26.063000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,7D40F8EA1071D8CA564F10FB6716E5203D494254,2018-01-1608:35:07.243000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,28D3D47EAEF65A0CFFDA48FFD4082F1ECE9FD70B,2018-01-1608:31:34.923000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,92E462B05864C9F3718B879A7BA603426685BAD6,2018-01-1608:24:54.330000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,64CE031A90BD5FF2732A33C67A58B5AD0208D9D2,2018-01-1608:32:34.057000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,58CA39A70DDC3797EF42DA872CFFB6E227C6A024,2018-01-1608:29:31.157000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,3F4E058B569F438F4DB4A68A88B21FED704C0407,2018-01-1608:30:24.377000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,AB410B2C8AF425E10F8DC110B02C56F2F95BF9D1,2018-01-1608:36:20.360000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,AFFB1E6CC47F2BBE1DB2DDB528DF774CA4FE3F45,2018-01-1608:25:14.380000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,250C15AD33B4CB323B6E8E387DF9D11FAD158AC1,2018-01-1608:32:09.427000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,7ADF666AA517F1EBA622DDB74AB76BD7E8E517D8,2018-01-1608:24:44.670000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,4D01F4C766BA71B68843159D6014177147B9DC11,2018-01-1608:34:28.680000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,F78A835E9759D2E4DC6F37508D74916145795FFC,2018-01-1608:26:33.980000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,E96147C1EDD036C3DEA1950B1737478AB03F874F,2018-01-1608:34:56.057000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,3FA6479F83307A87967A2B417E2AD75B7FC2D56B,2018-01-1608:34:44.977000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,6A9336C6701AE3F701CF77D6C2E4A732C09A5B67,2018-01-1608:35:44.030000000
D09B0BAADBA703B7003AF33F7F1DEC45D679BA57,BBE9E25C3F6D1CA6A8136EF7DE232C2A1315D396,2018-01-1608:27:53.057000000
2F5BF68321A397EBF7468E42BE0B3C1C6ED69D03,348169B9686F898E149AEE47F155937967756498,2018-01-1711:56:17.800000000
2F5BF68321A397EBF7468E42BE0B3C1C6ED69D03,D644695FCE4CA697EAAB57EBB4BF932FA0BD81C5,2018-01-1711:58:35.397000000
E467918D58BB9F7B5887C2A8B4326E673D605048,A99560CABA905C9E26F0757144A49B3934E9EB3A,2018-01-1608:27:45.523000000
80342D86609F0A5108A683C402663B6651D1AD67,A99560CABA905C9E26F0757144A49B3934E9EB3A,2018-01-1608:33:34.503000000
D06314AAD8A974BE3DCCD2569AD3340606726BE2,8F98E3D49EBAB775318697DE6664D7944A7A489B,2018-01-1612:12:12.630000000
A1745D12A8A8A02BCF5DC94CFCC5C21BE8E725E0,2A2CFA52E8B3FA14061419DE6AE35F898A741FCF,2018-01-1609:04:07.750000000
F7E12C8F69DB647B87E501F87B630C2E498D0C4B,CE82D8C5E686DB5723CA2DC2C31CC85937D6EF4B,2018-01-1803:13:56.013000000
9767CA4376EA60B3E22FC00D596CF2243B821A34,CE3545F55429BFB7D9F5BD6B92DB5CEB66CD86A4,2018-01-1608:49:30.957000000
9767CA4376EA60B3E22FC00D596CF2243B821A34,B2AE5589760ABF35BFB7E49DB9A6C4AC994D65A1,2018-01-1608:35:23.323000000
9767CA4376EA60B3E22FC00D596CF2243B821A34,E1B214509A1F0D2D50B856FFB061C44C42A9B0B8,2018-01-1608:49:52.900000000
A5A0A41A84B966DF19C24B93CA86D9DE182D1AB1,FDE8832A63CBD492B65E8B814C8342770EA26AF2,2018-01-1609:30:44.470000000
40917B7CD29123B28D80812007F943C66D3C366A,E2A72D90015F2F527DB169449228911726A8D5E5,2018-01-1617:46:32.257000000
C8661E09FB57F570E83B6495DB9A8BE8ACD53DF6,3E0844922715557973A85E7982D282E88122691D,2018-01-1611:59:32.147000000
C8661E09FB57F570E83B6495DB9A8BE8ACD53DF6,D2EAE9AC3F6B8532CBFBC7417214120FCFBAF34D,2018-01-1808:43:12.957000000
03237412C14C964FD038443828623398BC0D4ED7,287F80407C101D81A6D13A3F54DEEA902D945113,2018-01-1614:27:24.350000000
B4877E0D1F211E329A6D8F7FFC6B1FEE2C4DD483,51A988DAABD245CDFC9C97CE2AA72F4F3F8DF122,2018-01-2016:00:07.017000000
B4877E0D1F211E329A6D8F7FFC6B1FEE2C4DD483,A18E16BDD094BBAC66988E14BBEDC4EC12EA14BB,2018-01-2103:12:25.410000000
B4877E0D1F211E329A6D8F7FFC6B1FEE2C4DD483,50D4675BD0E4B76694B820D32B17ACC37923D550,2018-01-2016:02:14.973000000
B4877E0D1F211E329A6D8F7FFC6B1FEE2C4DD483,5094676C46271C868A3FA93AE3B4EA6AED688AB6,2018-01-2201:35:00.377000000
B4877E0D1F211E329A6D8F7FFC6B1FEE2C4DD483,84F312F2FCD3494A77404E95431A30DBD1B2FE95,2018-01-2103:11:08.600000000
B4877E0D1F211E329A6D8F7FFC6B1FEE2C4DD483,408B512F73909E033B46AE4A0B6A2F3461209399,2018-01-2016:04:08.227000000
