ProfileID,ProfileID2,DateFavorited
FFCD1D0FDEF44BA22FE72AE9414DF713ABDFCF8D,8AD4E16446CBD737F5CE0E6A6EFE3BC86C9076A8,2018-01-1610:58:26.327000000
39F238B3CF674D52E4546F647C7560AABC6A675F,C862482DFF9BBF6308CA018D80E031228026B7FD,2018-01-1611:12:32.957000000
5142C2DACF996299158A45E1B504603CAF684FFB,07CDCD399AD21F947D009CFDB1E0EE4F9B81C09C,2018-01-1619:15:31.770000000
5142C2DACF996299158A45E1B504603CAF684FFB,5511D919865DA8006A93064F2005BCBAA987D606,2018-01-1611:09:11.493000000
5142C2DACF996299158A45E1B504603CAF684FFB,AD46C29383C8D402A53CF7E11B9CA7C085F0A79F,2018-01-1619:16:10.670000000
5142C2DACF996299158A45E1B504603CAF684FFB,A0F236B823EEA7E4B714448F46FD605A0DD8CDAD,2018-01-1611:07:46.857000000
5142C2DACF996299158A45E1B504603CAF684FFB,2B5EEEAB007CBBF5DA2EEE41DEF34EE64D4A552B,2018-01-1622:31:20.987000000
5142C2DACF996299158A45E1B504603CAF684FFB,B244196F34538302FD138C1195933D8BC02CE0C8,2018-01-1611:23:04.727000000
D531106EDB5A174A0206CD193D7D1ECC5432BF26,CD3916221F3E975B8FE48E6CB17FCF53957DE333,2018-01-1611:14:53.560000000
D531106EDB5A174A0206CD193D7D1ECC5432BF26,8ECAB1BCD129571E4DB5370F1917D063FA9DCF74,2018-01-1611:12:45.583000000
17274CA0A7ECF94288875B385AEB731918829A28,BAACD06B47443E5D1F8571E23F24CAE3B3A25B47,2018-03-0414:55:25.757000000
17274CA0A7ECF94288875B385AEB731918829A28,8B9022AC4F9CE1478416459F1DC4CA0FFC0B2FC5,2018-03-0414:40:57.810000000
17274CA0A7ECF94288875B385AEB731918829A28,19C17767F200D8E600A85095E91BB056519BD97D,2018-03-0415:07:22.350000000
17274CA0A7ECF94288875B385AEB731918829A28,EEBC6C971E741399AEE38784E2263B5BDBBE2EE9,2018-03-0417:35:12.943000000
1948F4623D19220E4F790487EA06A08DE41A4224,C7CAB1C365E018773E438860F25C2E5746A8B86F,2018-01-2406:25:33.530000000
1948F4623D19220E4F790487EA06A08DE41A4224,F5B86AAA30B7D76CC07F1CF55D59A98B274B6DFA,2018-01-2406:26:25.353000000
1948F4623D19220E4F790487EA06A08DE41A4224,5CC1C7F76E9AC8340C7FB24CCC805CE0D43261ED,2018-01-2406:25:53.717000000
1948F4623D19220E4F790487EA06A08DE41A4224,8686D80CFF3D77F73868F1F1A768075034599D3C,2018-01-2406:25:16.460000000
1948F4623D19220E4F790487EA06A08DE41A4224,DE0938AE0D49B6F1C5E2D954BB0B4348B9145C85,2018-01-2406:25:42.173000000
3CA6A656F4F9BA9214136B325EA87AEFAA3368FE,B6591901F45A7938F1BE2080F3F4CD43B4448E44,2018-01-1611:06:26.940000000
75B55248C1FAB94B7832C36789387D667640B7F4,81B6856F3F6BEAF57283AE842647104E20A0D6BC,2018-01-1611:08:00.810000000
F9E920C7ECFDD45984B87570832F442A5637BB84,CDD9179B4F2D176DAD2937123B6CB0743BEE6637,2018-01-1611:07:54.500000000
F9E920C7ECFDD45984B87570832F442A5637BB84,7DA35A19DE9B5CA2157B3C9BF4F9423C8A674AED,2018-01-1611:08:07.800000000
F9E920C7ECFDD45984B87570832F442A5637BB84,805EB1CF60F9F845980A4338C15A2E0C33F934B3,2018-01-1611:17:01.743000000
F9E920C7ECFDD45984B87570832F442A5637BB84,8ECAB1BCD129571E4DB5370F1917D063FA9DCF74,2018-01-1611:11:29.133000000
35026AAD72596B5810CCD1F8656EE52E4D7AB87E,DB2EAC88F71BD279ED9DF210EEDA1CD3DA655A47,2018-01-2118:37:07.840000000
35026AAD72596B5810CCD1F8656EE52E4D7AB87E,B8C900EE47C23F2F1702205E8CC99DFB13976527,2018-01-2118:40:58.090000000
35026AAD72596B5810CCD1F8656EE52E4D7AB87E,045CD5894CABFDBC40FA5A590402940FBF128349,2018-01-2118:34:55.860000000
6C41ECE52F40B88EE23F29603C909B79621AE6DC,90415D4AA0BBBCE09E65194DFA035D169216A7CA,2018-01-1611:10:25.700000000
6C41ECE52F40B88EE23F29603C909B79621AE6DC,129D03A2B2353D742A7A894CBE8F4CAA86B71DFD,2018-01-1611:17:26.243000000
6C41ECE52F40B88EE23F29603C909B79621AE6DC,72339D0BF8941DD99247AAF3A2EEFBD245B2BA57,2018-01-1611:10:01.450000000
09BC65EAAC675B21B36C2DDE7E20EBA623A20456,587D2835C07D8036D561271B9690477914525240,2018-01-1612:14:08.223000000
09BC65EAAC675B21B36C2DDE7E20EBA623A20456,7D5F704ECE60A4A06A37803B35F6A645305DC99C,2018-01-1612:43:10.360000000
09BC65EAAC675B21B36C2DDE7E20EBA623A20456,68328A8CC52A20AF8E11E6CEF749384970A70BC4,2018-01-1612:16:21.240000000
09BC65EAAC675B21B36C2DDE7E20EBA623A20456,3E923BF1FC08BB86B2A71EB20ED345A07C1402F7,2018-01-1611:20:55.310000000
09BC65EAAC675B21B36C2DDE7E20EBA623A20456,B8A5CBC04A61954FB8108D09D4BD31AFBA7716F7,2018-01-1611:16:22.250000000
09BC65EAAC675B21B36C2DDE7E20EBA623A20456,8B6B33FA9F71A903685EFD02FE984164D489EBA6,2018-01-1611:16:58.977000000
09BC65EAAC675B21B36C2DDE7E20EBA623A20456,C8E6451F411013BE0DBF774D5EBEBBBB0FBB6DEA,2018-01-1611:29:58.947000000
4F9971CB6693A844D44EBC9A12BE25D700B3DFC2,7C56D73F7E06E2EEFC15E4608A69BC4A062EBAAC,2018-01-2203:56:07.170000000
4F9971CB6693A844D44EBC9A12BE25D700B3DFC2,C8962054EFAE9875221A6FBAD154C3A37C2E0451,2018-01-2204:00:32.390000000
4F9971CB6693A844D44EBC9A12BE25D700B3DFC2,AA2766DD300108041A53C1AF9D0BE9718F07B889,2018-01-2203:53:17.380000000
3D700FF5B57F82896EF058D4510178A217749ABF,89326BFC8777CD93C6FFB0AC6E18D5DE2517C36F,2018-01-1611:13:52.670000000
3D700FF5B57F82896EF058D4510178A217749ABF,939A6AFBAAC63FD12F34A2DABA5CFB438AEEC427,2018-01-1611:13:19.370000000
3D700FF5B57F82896EF058D4510178A217749ABF,A4E042B048056D7A4615A08DCEE6A9A3829F7089,2018-01-1611:12:13.050000000
3D700FF5B57F82896EF058D4510178A217749ABF,C1AA2AF5725A80AFD793DC1F6B49F2A465CFAF1D,2018-01-1611:14:32.837000000
0CD6D0AD8EDC1E51F81DBE4575489665998BFBE0,FDE8832A63CBD492B65E8B814C8342770EA26AF2,2018-01-1815:47:01.383000000
DD37D05929D8AFCA10909FADDF3910A49DE1AFC0,F7CC5D4C73678DBBE428DE89B99B605661E4BDA7,2018-01-1704:42:37.313000000
A35FACFA695682FE4FC464D289FA5FCDEEA7A3F0,B4A22CE6CBBE348BB6297EEA83312D3D2639E4F9,2018-01-1611:20:15.203000000
65599F34CE8415CC84509339E8E66A7E51E4F667,CB7D8092EBDEA939E64C59B726BF4F85601547B5,2018-01-2007:32:12.570000000
65599F34CE8415CC84509339E8E66A7E51E4F667,C2CB4036C2D3B3696F3F2E8A8281C1D4A9A71975,2018-01-1611:18:51.417000000
65599F34CE8415CC84509339E8E66A7E51E4F667,05BA3D90E90B6DCFDCABF1F34131AD5C7F9E3B8B,2018-01-1611:20:23.800000000
65599F34CE8415CC84509339E8E66A7E51E4F667,4537E5D783427C62B2A376DBE6D072283AE8C76D,2018-01-1611:21:20.427000000
14577427630BA0B24582E843ECA6D4E4905E9574,32EEE9F0DEA031FD2C2587AE4DC6C1CD19565549,2018-01-1614:44:53.880000000
E1B9DF99A8083E9272796164BC09948E461E43BC,0B69A56CB589A910229111BCFB14D48D84338DB3,2018-01-2407:34:25.520000000
E1B9DF99A8083E9272796164BC09948E461E43BC,FEE6C30927F550F2F1FF484D60CF7599A6155B72,2018-01-2208:33:04.320000000
E1B9DF99A8083E9272796164BC09948E461E43BC,16D7A22B494105DBE9F6290A3239901DBF0F6EAD,2018-01-1806:37:44.590000000
E1B9DF99A8083E9272796164BC09948E461E43BC,484C073D8EB7550AB1B0B427B57544DE03643E54,2018-01-2012:40:44.887000000
E1B9DF99A8083E9272796164BC09948E461E43BC,9B55EFF1F2912D33688AD3FE3DBF8FA1DE0FC5C1,2018-01-2217:05:58.493000000
E1B9DF99A8083E9272796164BC09948E461E43BC,E2A72D90015F2F527DB169449228911726A8D5E5,2018-01-2008:02:18.627000000
E1B9DF99A8083E9272796164BC09948E461E43BC,0677D0E07EA87C413D813CA140CBA48E49508019,2018-01-2007:37:55.883000000
E1B9DF99A8083E9272796164BC09948E461E43BC,23E9AFAFF91C434EDBBDA82AF780E0BEF2E45488,2018-01-1812:15:51.690000000
E1B9DF99A8083E9272796164BC09948E461E43BC,FE93B515ED2BD9541FEE07C9D7D29DEF56D29F1D,2018-01-1812:15:17.467000000
E1B9DF99A8083E9272796164BC09948E461E43BC,B79957579A6CC85184EF8FB434D404E3B8E84B24,2018-01-1806:34:35.970000000
E1B9DF99A8083E9272796164BC09948E461E43BC,4086506A78AA2719CC3B7C62B8910F552DF5B2E4,2018-01-2217:03:31.550000000
E1B9DF99A8083E9272796164BC09948E461E43BC,CD255F50C499F17036B5E9B79977FB8324F1A83F,2018-01-2208:21:21.100000000
E1B9DF99A8083E9272796164BC09948E461E43BC,3B77E562823BCD12423B609AD11FE241CA01E608,2018-01-1806:34:12.580000000
E1B9DF99A8083E9272796164BC09948E461E43BC,C586C39155CFC789E5910DB8DA9DAA3355DAE685,2018-01-2208:26:37.880000000
E1B9DF99A8083E9272796164BC09948E461E43BC,A3591922D918E31DD358EEB44F1877F85B619E4F,2018-01-2304:25:23.663000000
E1B9DF99A8083E9272796164BC09948E461E43BC,1297CDFA3FE76FDCF55CD3839A3794505BBCD526,2018-01-1806:35:01.770000000
E1B9DF99A8083E9272796164BC09948E461E43BC,4F222567BE090509514206F3F4410358486C689D,2018-01-2008:11:06
E1B9DF99A8083E9272796164BC09948E461E43BC,EB103FD6087F6C936BDDC7AD396ECE3A84B2ED24,2018-01-1806:37:03.330000000
E1B9DF99A8083E9272796164BC09948E461E43BC,478330C814686397CF56CF9E28D586BCB9EE0EFC,2018-01-2008:01:19.440000000
E1B9DF99A8083E9272796164BC09948E461E43BC,C6E3CA1C1E3F92FFEE79A09424FD9DEA7AA87DEB,2018-01-2304:24:49.853000000
E1B9DF99A8083E9272796164BC09948E461E43BC,74AC718D3771CB2549C4F0FD80ABC5B7CBE46409,2018-01-2212:46:37.813000000
03E73244D415D2B05312BA3E5F8FFC06628B0349,4D96AB34756351916F186127091CCD95F677C619,2018-01-1611:20:32.723000000
F2B3FA4BCFF22C3C1E95B0A193F29994910117DB,C59342B337FCC38D27C11D009878158B70F6D3FE,2018-01-1611:55:32.397000000
F2B3FA4BCFF22C3C1E95B0A193F29994910117DB,96CDECE3E4AB4F952D02C73AB529AC5C6B0AC444,2018-01-1611:22:16.860000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,B2C4CC3AA1A5FF695E1CBEBF6139A1455CB36C57,2021-03-0615:16:27.107000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,6B208DB7C94A18341B63A989E0BC190EC3CB44D7,2018-01-1814:45:55.940000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,51CAE696403F7C00B5E0332377F689838A2B7EBF,2018-04-2717:37:36.997000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,C74D09ABDF123032C884A57C02613D9AB5571744,2018-04-2717:38:56.480000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,2E844DACAF0E537059BDED50AFE523A7818C96EA,2020-04-2216:45:33.447000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,E09E97497EA001A96C74D2BE90967524C0BF4400,2020-05-2109:35:03.790000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,AF257EB42222717FD933AE600BACC3B69586E644,2021-03-0615:17:23.400000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,62502A109C373B4B4D071B048C228C45381D153D,2020-04-2107:04:08.113000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,D8EEC0D594DC5F26939C60F608C4CB999E62EA4A,2020-04-2216:24:37.130000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,47382F776FA26D1C6E8F8CCD97A3305F976AADA0,2020-04-2308:01:53.467000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,7E344904674DDBE50E4FA3A97A706881E4A10AB9,2020-04-2908:13:01.540000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,CD39643A8B1223BEE676157D8EEC7EBC07D65B09,2020-04-2908:13:28.693000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,87CD16545CAFAD4D39CABED7C593B42E76AC80FE,2020-05-1704:45:37.340000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,1F099A90914BA8BBA9EC9F76BF5C269D8C229467,2021-03-0615:15:27.723000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,45BAF34E73F44881CC6C747BCBA9782506FC4E37,2021-03-0615:13:25.580000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,7D2BFDAB9E4F9745B110BBDEB793A02DF34342BF,2021-03-0615:52:56.030000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,6040480FCC825B8E6CDAB4C407AE11883E7DE776,2021-03-0615:13:57.830000000
40E3D7CA70C99E350E4934D7584398B6512BDF65,9FDA6D43E5D2C1692D4CEA7A8EDB2707F90E9F9F,2021-03-0615:23:23.550000000
86E64A1E8B72B1009057397C3F4AE2FD57014C86,16221E1AD45E0391AA445A997C009343DEF80FE4,2018-01-1611:26:58.940000000
86E64A1E8B72B1009057397C3F4AE2FD57014C86,4EE75ECB5302832658B282C8386545021F2E534E,2018-01-1611:28:07.810000000
229356B6F7D6BBB688B6A7D2FC1432B3272AE417,43E384A11A48000E362CEE5DBCB2ED2042AE4C9F,2018-03-0310:47:57.930000000
229356B6F7D6BBB688B6A7D2FC1432B3272AE417,579A10F6349A38C83974D09829B9E1DC51645AD5,2018-03-0310:50:07.703000000
86963474A6646D07EF8BB82C60F4C7EBB7154D08,7CADA8D954AA919DE2E9CB9BE2DA753F89CF2D01,2018-01-1611:27:16.053000000
CD7275A99CC8611A3E98D281504FAB247613EA81,195F848655F9914B76F9DEB31E397BF9F8BCC916,2018-01-1611:27:06.273000000
CD7275A99CC8611A3E98D281504FAB247613EA81,5D9F8D4732ECD4C6EDF63D938C29EDDB4D5386A5,2018-01-1611:26:35.697000000
CD7275A99CC8611A3E98D281504FAB247613EA81,94198902258970B114A10A0D1C0B1EC9355042F5,2018-01-1611:27:42.820000000
CD7275A99CC8611A3E98D281504FAB247613EA81,58F68A197FFB4AE21D842C16202FD9797BA08132,2018-01-1611:28:13.340000000
CD7275A99CC8611A3E98D281504FAB247613EA81,C7A0BA4FE6315D67DC0375C0C776A3BC52A20271,2018-01-1611:31:11.420000000
CD7275A99CC8611A3E98D281504FAB247613EA81,B26EBAAA9443472B02CC6A9FC2EB0A0898F37E27,2018-01-1611:30:50.623000000
CA3632E0929D6341997D8EC8DB5DA22559A0B35C,07CDCD399AD21F947D009CFDB1E0EE4F9B81C09C,2018-01-1620:33:50.387000000
CA90C1151F34EF815FDEA640333F52F2F7B6D606,B4FBA0CD0DA4A2B937C8C7D83EB3801822590752,2018-01-1611:33:00.707000000
67FCB3CFF1D4F01FEFE4E962645D105CFA1C26B3,081B68E7F632B8B8FCB485407AE7A062736AC3CD,2018-04-1508:33:02.750000000
67FCB3CFF1D4F01FEFE4E962645D105CFA1C26B3,0095969A2C55E6DC146A8B670A9284AF197DCCCF,2018-01-1611:30:38.247000000
67FCB3CFF1D4F01FEFE4E962645D105CFA1C26B3,50CA0FFBFF803BCBAAD9139A499210BA837A2BE8,2018-01-1611:33:00.267000000
67FCB3CFF1D4F01FEFE4E962645D105CFA1C26B3,02BBDCCFDAAE66850B10A4E4C723BD82C43977B6,2018-04-1508:29:04.703000000
67FCB3CFF1D4F01FEFE4E962645D105CFA1C26B3,F7C0FF398618F46B0B5DF9D82074D76672D6BEAA,2018-04-1508:28:07.223000000
67FCB3CFF1D4F01FEFE4E962645D105CFA1C26B3,E8CA05D3C413DA44233358BD397875AF0A9D9FA1,2018-04-1508:27:08.457000000
67FCB3CFF1D4F01FEFE4E962645D105CFA1C26B3,FBB2F815A7910E8A112C65BCE29DFDCF911DF660,2018-04-1508:33:49.930000000
67FCB3CFF1D4F01FEFE4E962645D105CFA1C26B3,A59C6D764B459AD2625DDAC180F5C2EBABB4BE19,2018-04-1508:27:30.677000000
67FCB3CFF1D4F01FEFE4E962645D105CFA1C26B3,6DF78B8FC054E8A0C81583DD7FEBDF7791BA3A4F,2018-04-1508:30:39.820000000
67FCB3CFF1D4F01FEFE4E962645D105CFA1C26B3,8A049EA50FDE82A671878C082F0CFA1A6CA3E8C0,2018-04-1508:32:04.530000000
BDAD7F5ECB801B4EEF42B3EB21382DACC499E149,99FFF6C3F0815EE27DE30E5198F99DA36D60A6BB,2018-05-2714:23:05.473000000
BDAD7F5ECB801B4EEF42B3EB21382DACC499E149,867B6273685025B426DA91377C457D87C3BB21E1,2018-05-2714:22:46.130000000
BDAD7F5ECB801B4EEF42B3EB21382DACC499E149,6076F537A09B3B669BF53C20F187310E03D93A18,2018-05-2714:22:03.770000000
BDAD7F5ECB801B4EEF42B3EB21382DACC499E149,60AF3F7AA6A9460A17D78193A8A8FE2916D1EF91,2018-05-2714:22:30.160000000
78A5D0BD3CDB46AC0ED9719F1259540A8D77553F,A789897FEA0A823B8640F0FD3C04436EBD9B9243,2018-08-2301:28:15.017000000
0AE11986C3452EEDD5834FC2F774649DDBC168F9,830EFAD47810FE34C715204A04C3B2A67C84A580,2018-01-1614:13:31.450000000
0AE11986C3452EEDD5834FC2F774649DDBC168F9,A226FD802F4684C71DDB01F7B47F43150AE47394,2018-01-1615:06:58.610000000
B9B83868C97143F4275E39037C607035625E06B5,B055963217A7DF93E2BCB27CCE411B78885F5C44,2018-01-1705:52:06.117000000
B9B83868C97143F4275E39037C607035625E06B5,CBF888A29E71F1DF81E7765EE71E95E664D4E364,2018-01-1705:52:58.603000000
B9B83868C97143F4275E39037C607035625E06B5,A24C16AB8143BFCC379ABCB292B65053EBD1F3CE,2018-01-1716:48:57.100000000
B9B83868C97143F4275E39037C607035625E06B5,6FCCD3D9E6BB0F76268C1713C017B7EDA4221B74,2018-01-1705:54:27.847000000
F2D288CB4E7AFFFD592377E57E068428AB078E6D,C088E699EC8471476C284E7B8FF937B32E3F56B7,2018-01-1611:38:38.607000000
336932DEFCC4886F0D96EAF15A3EB2D61E4F3091,6B4BB000BCF865705C64D55A47AD5835F216705F,2018-02-2713:38:58.230000000
AAFCFE86EEA76F036E18B8ECB185A099DB915FA6,2A431BF437C282965E992E30E8BDF939AF0C3925,2018-01-1611:55:22.640000000
AAFCFE86EEA76F036E18B8ECB185A099DB915FA6,BA4AFD252FF718683736433585C5A9F7F1E0F1A2,2018-01-1611:52:44.410000000
17B3D251A33D97141F8CB600A81C8375C83A8A2D,B67CB55CB5B896C8D29C5147B5DF76401BEE058E,2018-01-1611:46:12.780000000
17B3D251A33D97141F8CB600A81C8375C83A8A2D,E3AA5B7C4D5D4251F795D59AA61012B3E19D2448,2019-09-0912:05:53.107000000
17B3D251A33D97141F8CB600A81C8375C83A8A2D,DDDE8B874935DA3E9FED47CDC88436A1241E77BF,2019-09-0816:00:02.807000000
B835DC5DCEEDB199877749382A397FC10D50BAA0,32EEE9F0DEA031FD2C2587AE4DC6C1CD19565549,2018-01-1611:57:42.323000000
505BB4D09ECB2BEE173BEC487E79A1A63E276895,72B1AAC8B8DE9B600332AA5A17EDB9EB725C479F,2018-01-1612:01:26.633000000
505BB4D09ECB2BEE173BEC487E79A1A63E276895,E7BC28B9C72FF2D0A929DF2D0B7932CE9E20F784,2018-01-1612:01:08.210000000
6B16D41986F3F1D819863883B2A246D08F30FEB3,BAD561152C7B74483F552F3FE731DDF7C2F46A85,2018-01-1611:54:15.640000000
6B16D41986F3F1D819863883B2A246D08F30FEB3,3C2EC0D27DCCB776AC82D8CA8776BF8A4530A0F7,2018-01-1611:56:59.503000000
6B16D41986F3F1D819863883B2A246D08F30FEB3,B72F203EBFED755FDCBE7B74A769F4BF3BE5F491,2018-01-1611:57:59.173000000
6B16D41986F3F1D819863883B2A246D08F30FEB3,C862482DFF9BBF6308CA018D80E031228026B7FD,2018-01-1611:55:32.740000000
178E5FC08F724691ECA28FC1F2C3AA46757CA444,32EEE9F0DEA031FD2C2587AE4DC6C1CD19565549,2018-01-1612:10:38.977000000
FB326F6D48470ED240E6EF00552B2300E1E02C12,DED70548B66FEC312E1472508A17532901A9F57D,2018-01-1614:45:13.710000000
D8CE1E5A43F7ECFE4F74AB1F9615380C89248BF8,EA33664B7E19A01B16869D96DDE5DE27C93AFA02,2018-01-1611:57:18.197000000
D8CE1E5A43F7ECFE4F74AB1F9615380C89248BF8,2E1E9A8410B7DB141098767D85235EEA721E95CA,2018-01-1611:56:21.903000000
D8CE1E5A43F7ECFE4F74AB1F9615380C89248BF8,2247E3211B3A099FF83CF8287FCC0375025E65CE,2018-01-1612:01:33.210000000
D8CE1E5A43F7ECFE4F74AB1F9615380C89248BF8,AD46C29383C8D402A53CF7E11B9CA7C085F0A79F,2018-01-1611:55:14.937000000
D8CE1E5A43F7ECFE4F74AB1F9615380C89248BF8,95660B75BBFD0367827FAABFA0118297E6B90133,2018-01-1611:55:50.370000000
D8CE1E5A43F7ECFE4F74AB1F9615380C89248BF8,89AEC53E5E082140449CE10D5608AED82F15B316,2018-01-1611:56:37.170000000
D8CE1E5A43F7ECFE4F74AB1F9615380C89248BF8,C9ABF208B2C194516225DB4A45E6ED1E1F8785C5,2018-01-1611:59:27.553000000
40C0E113EE3CBB1894A4D7F1C1F1FDE452DCA29E,B064E429EE5136695C3A16446E1442D85741217B,2018-01-1612:01:40.540000000
F4FC6D312AD1F1C92870F52FA45450A99A292AB2,48D94921AD054D2871FB0CBCEFB25983B5451277,2018-01-1612:00:02.597000000
F4FC6D312AD1F1C92870F52FA45450A99A292AB2,EECA03C11B77DF123EB7617C4B3D860AC150E7A6,2018-01-1612:01:24.397000000
73D3729C46107651ECCD19B0336FC131942A127F,1B2A9680A13A717F3DFE10647EB5F53AC8C44F6F,2018-01-1612:05:22.183000000
15026FFE9553CEDE4C6B67B461A35F8DF8F43428,37BA633548175687CAD429BA2825C667FB973FDA,2018-01-1717:59:34.967000000
15026FFE9553CEDE4C6B67B461A35F8DF8F43428,19C17767F200D8E600A85095E91BB056519BD97D,2018-01-1714:44:02.863000000
15026FFE9553CEDE4C6B67B461A35F8DF8F43428,A0E7B07CF3922E89957E09C1AED1AC0B4955A114,2018-01-1714:43:13.727000000
ACAB51BFF2D6EAEEA2624FCEF9EFED6DC1D1EB9A,9B28348A45397231A7B598C55C2A25EB03390022,2018-01-1612:10:55.367000000
BB8C83F6B3F2277919A95477C1860E5F29FB0B71,129D03A2B2353D742A7A894CBE8F4CAA86B71DFD,2018-01-1612:05:14.980000000
BB8C83F6B3F2277919A95477C1860E5F29FB0B71,AD46C29383C8D402A53CF7E11B9CA7C085F0A79F,2018-01-1612:08:41.033000000
B1CB74AD3E570532E6DF56FD8A3351298704CF2A,1674818C44D7B8371D2030A60577AE83D36CD616,2018-04-2012:44:27.903000000
B1CB74AD3E570532E6DF56FD8A3351298704CF2A,C9A21F3A4D70D0BA3A537B394D0516FCE4D2F1B3,2018-04-2012:43:48.310000000
B1CB74AD3E570532E6DF56FD8A3351298704CF2A,12DF7FF7C137ED1C77F9EE44899A80515103846B,2018-04-1610:11:31.717000000
B1CB74AD3E570532E6DF56FD8A3351298704CF2A,1EDBB7410492C1F803503B7A5309962D5D31276F,2018-09-0710:20:09.560000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,637A564EC45556B8C7E8ABDCE3E78DD6413957FF,2018-01-1612:27:02.297000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,17770408E838B9AEA0E1757B5B8166D0B0DD1FC5,2018-01-1809:59:47.850000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,2C23BEFE117E934790AE3278A3018A8B780E0CE5,2018-01-1612:25:34.873000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,965A20EF96CF21D7DE72B5A06507B4B1AE3D8D57,2018-01-1810:10:07.863000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,C9891F4502BA0B07C81912ACDD9C3E2125DED08A,2018-01-1612:31:02.930000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,C7FFCBAA9981EAAFB3505EB4090CAF7830A3E004,2018-01-1810:11:33.613000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,B3D97816D060633BA86704A6FDD3A7E5EB4FBB92,2018-01-1612:26:25.837000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,A9300FA819CA062B908783EFCCA45DBEA866DD75,2018-01-1612:31:20.637000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,0AF122CC02744B732469FD04317C2AA9DE985425,2018-01-1810:41:26.503000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,9742322D2010A5941F95C68D9006E4D6342734B0,2018-01-1612:26:51.887000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,7A77DAEB8506BC90596393E34FD3BD30D63B9D53,2018-01-1612:31:24.573000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,F7994A53DE5471700676098F07C42D715857603E,2018-01-1810:11:21.740000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,FCA758DB78921849591D2D5CDA81E25E08FEC686,2018-01-1810:00:01.710000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,A8D7642924488B367E202181FC7B80D964385106,2018-01-1612:26:21.337000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,DA82FDA27170DCE593435BDB68F10F88C3F52A3C,2018-01-1810:12:01.637000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,22EDDE8860B02CFBDF0DF91968D72098C59E1D2B,2018-01-1810:40:43.080000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,D538919DCFD585CF140F9EC867BF762291CAC243,2018-01-1612:28:05.740000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,2354EE728A422C28B24C77E2DFD9BC7DC84F2319,2018-01-1810:10:44.220000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,50403C9CCF198703D145B255CD8FEA3DDCCADA23,2018-01-1810:09:32.433000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,F10E42E169F86AF08645BED382C1A0A3394DEFF2,2018-01-1809:58:59.420000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,9F77DCC76C4C3A22F856D9AEDD20EF29AA298A2B,2018-01-1810:40:17.443000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,E1D33691F868156EB5A0C3E4BAE38E0D77CBD6A9,2018-01-1612:27:15.297000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,EDED09B3DE76599FA104017C07E4D0369D249621,2018-01-1612:28:12.227000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,CB6AF8BEBA2E21D62CFA8E4E785F3DC4DF904B0B,2018-01-1612:23:33.270000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,A3591922D918E31DD358EEB44F1877F85B619E4F,2018-01-1612:27:46.443000000
DF34C6EF7461D9DB9443DA88F013FA60A53A0EFB,6811A61BA0B33C046F35BA0C48E5C2FA5B2AEFA3,2018-01-1809:59:34.160000000
